Letterboxd list export v7
Date,Name,Tags,URL,Description
2026-01-14,Criterion Collection,"Criterion, Criterion Collection, the criterion collection, criterioncollection, thecriterioncollection",https://boxd.it/RIIlI,

Position,Name,Year,URL,Description
113,Big Deal on Madonna Street,1958,https://boxd.it/1xLq,
114,My Man Godfrey,1936,https://boxd.it/1PTC,
115,Rififi,1955,https://boxd.it/29f8,
116,The Hidden Fortress,1958,https://boxd.it/295M,
117,Diary of a Chambermaid,1964,https://boxd.it/1aZY,
118,Sullivan's Travels,1941,https://boxd.it/1Ko0,
119,Withnail & I,1987,https://boxd.it/1Qa4,
120,How to Get Ahead in Advertising,1989,https://boxd.it/1Npg,
121,Billy Liar,1963,https://boxd.it/1tGQ,
122,Salesman,1969,https://boxd.it/1rWC,
123,Grey Gardens,1975,https://boxd.it/1INM,
124,Austin Powers: International Man of Mystery,1997,https://boxd.it/29y0,
125,Day of Wrath,1943,https://boxd.it/ZtM,
126,Ordet,1955,https://boxd.it/Jiy,
127,Gertrud,1964,https://boxd.it/1ec2,
128,Carl Th. Dreyer: My Metier,1995,https://boxd.it/1R0,
129,Le Trou,1960,https://boxd.it/1nSw,
130,The Shop on Main Street,1965,https://boxd.it/1uSI,
131,Closely Watched Trains,1966,https://boxd.it/29Cm,
132,The Ruling Class,1972,https://boxd.it/1km8,
133,The Vanishing,1988,https://boxd.it/1ZTW,
134,Häxan,1922,https://boxd.it/n4O,
135,Rebecca,1940,https://boxd.it/2aQa,
136,Spellbound,1945,https://boxd.it/24Ji,
137,Notorious,1946,https://boxd.it/2aDK,
138,Rashomon,1950,https://boxd.it/2a9K,
139,Wild Strawberries,1957,https://boxd.it/29ZU,
140,8½,1963,https://boxd.it/2aqm,
141,Children of Paradise,1945,https://boxd.it/26H4,
142,The Last Wave,1977,https://boxd.it/2oOM,
143,That Obscure Object of Desire,1977,https://boxd.it/22zg,
144,Loves of a Blonde,1965,https://boxd.it/13NG,
145,The Firemen's Ball,1967,https://boxd.it/15Yc,
146,The Cranes Are Flying,1957,https://boxd.it/169Y,
147,In the Mood for Love,2000,https://boxd.it/29tE,
148,Ballad of a Soldier,1959,https://boxd.it/MPq,
149,Juliet of the Spirits,1965,https://boxd.it/1FF6,
150,Bob le Flambeur,1956,https://boxd.it/1uC6,
151,Traffic,2000,https://boxd.it/27Ue,
152,George Washington,2000,https://boxd.it/1HdI,
153,General Idi Amin Dada,1974,https://boxd.it/1a6a,
154,The Horse's Mouth,1958,https://boxd.it/Vc8,
155,Tokyo Olympiad,1965,https://boxd.it/U1o,
156,Hearts and Minds,1974,https://boxd.it/WSE,
157,The Royal Tenenbaums,2001,https://boxd.it/1YHU,
158,The Importance of Being Earnest,1952,https://boxd.it/1DGG,
159,Red Beard,1965,https://boxd.it/251m,
160,À Nous la Liberté,1931,https://boxd.it/1iVA,
161,Under the Roofs of Paris,1930,https://boxd.it/ukE,
162,Ratcatcher,1999,https://boxd.it/1mSg,
163,Hopscotch,1980,https://boxd.it/1hTy,
164,Solaris,1972,https://boxd.it/2a2Y,
165,Man Bites Dog,1992,https://boxd.it/1X7Q,
166,Down by Law,1986,https://boxd.it/28CA,
167,Happy Gilmore,1996,https://boxd.it/1Yey,
168,Monterey Pop,1968,https://boxd.it/WpC,
169,Jimi Plays Monterey,1977,https://boxd.it/1uCq,
170,Trouble in Paradise,1932,https://boxd.it/2aU2,
171,Contempt,1963,https://boxd.it/2aJe,
172,Pépé le Moko,1937,https://boxd.it/1ufQ,
173,The Life and Death of Colonel Blimp,1943,https://boxd.it/1wwk,
174,Band of Outsiders,1964,https://boxd.it/20Aw,
175,Fear and Loathing in Las Vegas,1998,https://boxd.it/27Xs,
176,The Killers,1946,https://boxd.it/1NGc,
177,The Lost Honor of Katharina Blum,1975,https://boxd.it/23RU,
178,My Life as a Dog,1985,https://boxd.it/1ZOM,
179,Bulletproof,1996,https://boxd.it/1Vy6,
180,I Am Curious (Yellow),1967,https://boxd.it/Wg6,
181,I Am Curious (Blue),1968,https://boxd.it/OW4,
182,Straw Dogs,1971,https://boxd.it/2982,
183,Les Dames du bois de Boulogne,1945,https://boxd.it/F3k,
184,A Madea Family Funeral,2019,https://boxd.it/gCyc,
